751	1.8799	0.05	5.84E-01
752	1.8799	0.1001	5.34E-01
753	1.8799	0.1501	4.85E-01
754	1.8799	0.2	4.36E-01
755	1.8799	0.2251	4.12E-01
756	1.8799	0.2501	3.88E-01
757	1.8799	0.275	3.64E-01
758	1.8799	0.3	3.40E-01
759	1.8799	0.33	3.11E-01
760	1.8799	0.36	2.82E-01
761	1.8799	0.39	2.54E-01
762	1.8799	0.42	2.26E-01
763	1.8799	0.45	1.98E-01
764	1.8799	0.48	1.69E-01
765	1.8799	0.51	1.42E-01
766	1.8799	0.54	1.14E-01
767	1.8799	0.57	8.60E-02
768	1.8799	0.6	5.85E-02
769	1.8799	0.6251	8.71E-02
770	1.8799	0.65	1.15E-01
771	1.8799	0.675	1.44E-01
772	1.8799	0.7	1.73E-01
773	1.8799	0.73	1.46E-01
774	1.8799	0.76	1.18E-01
775	1.8799	0.79	9.14E-02
776	1.8799	0.82	6.46E-02
777	1.8799	0.85	3.80E-02
778	1.8799	0.8801	1.15E-02
779	1.8799	0.9101	-1.47E-02
780	1.8799	0.9401	-4.08E-02
781	1.8799	0.9701	-6.66E-02
782	1.8799	1	-9.21E-02
783	1.9199	0	6.36E-01
784	1.9199	0.05	5.87E-01
785	1.9199	0.1001	5.37E-01
786	1.9199	0.1501	4.88E-01
787	1.9199	0.2	4.39E-01
788	1.9199	0.2251	4.15E-01
789	1.9199	0.2501	3.91E-01
790	1.9199	0.275	3.67E-01
791	1.9199	0.3	3.43E-01
792	1.9199	0.33	3.14E-01
793	1.9199	0.36	2.85E-01
794	1.9199	0.39	2.57E-01
795	1.9199	0.4201	2.29E-01
796	1.9199	0.45	2.00E-01
797	1.9199	0.48	1.72E-01
798	1.9199	0.5101	1.44E-01
